day;month;hours;precipitation;temperature;irradiance_surface;irradiance_toa;snowfall;snow_mass;cloud_cover;air_density;Forecast load (MW);Actual load (MW);Positive imbalance price (Eur/MWh);Negative imbalance price (Eur/MWh)
13;3;15;0.5207;8.065;98.4654;384.6296;0;3.00E-04;0.6606;1.2341;12350.25;16329.5;0;24.02
13;3;16;0.3269;7.76;44.0153;185.5263;0;3.00E-04;0.5379;1.2353;12846;16469;50.81;7.41
13;3;17;0.178;7.369;2.5462;14.8432;0;2.00E-04;0.4242;1.2374;13347;16789.5;68.53;17.06
13;3;18;0.0918;7.076;0;0;0;0;0.3546;1.2398;13226.75;16380.5;19.88;19.89
13;3;19;0.0518;6.811;0;0;0;0;0.3277;1.2422;13078.5;16595.75;65.17;0
13;3;20;0.0222;6.544;0;0;0;0;0.4538;1.2447;12502.25;15800.75;47.15;0
13;3;21;0.0113;6.393;0;0;0;0;0.7746;1.2465;11816.75;14813.5;95.94;6.63
13;3;22;0.0099;6.391;0;0;0;0;0.9566;1.2474;11034.5;13850.5;18.27;19.15
13;3;23;0.0094;6.402;0;0;0;0;0.9925;1.2482;10367.75;12906.5;37.64;29.14
14;3;0;0.0105;6.406;0;0;0;0;0.9958;1.2487;12105;12081;35.86;8.03
14;3;1;0.0149;6.286;0;0;0;0;0.9944;1.249;11643.25;11607.25;48.3;7.88
14;3;2;0.0456;6.086;0;0;0;0;0.9929;1.2495;11385.75;11404.5;45.49;8.72
14;3;3;0.0968;5.811;0;0;0;0;0.995;1.2502;11337.75;11335.75;17.73;21.84
14;3;4;0.1632;5.594;0;0;0;0;0.9953;1.2504;11517.75;11475.75;19.59;15.65
14;3;5;0.2539;5.554;0.0949;2.0747;0;0;0.995;1.2495;12096.75;11932;17.75;14.77
14;3;6;0.4654;5.635;9.922;135.5624;0;0;0.9951;1.2478;13652;13287.75;47.11;8.68
14;3;7;0.8733;5.684;27.6856;340.8679;0;0;0.9956;1.2457;15812;15137.25;36.34;24.73
14;3;8;1.3675;5.725;46.5553;519.2721;0;0;0.9868;1.2431;16949.25;16442;22.21;31.97
14;3;9;1.8272;6.025;93.3107;658.6028;0;0;0.9479;1.2393;17120.5;16972.5;53.94;0
14;3;10;1.9455;6.748;132.7262;749.4254;0;0;0.8965;1.2336;16692;17013;113.08;0
14;3;11;1.4606;7.839;138.553;785.6026;0;0;0.8494;1.2263;16128.25;16909.75;157.81;8.79
14;3;12;0.8365;9.091;163.633;764.6208;0;0;0.7357;1.2194;15501.25;16656;29.39;0
14;3;13;0.3236;9.959;218.7467;687.9513;0;0;0.5833;1.2162;15508.5;16301.5;32.46;0
14;3;14;0.1039;9.907;223.8764;560.9003;0;0;0.4204;1.218;15755.25;15953.75;0;25.27
14;3;15;0.0366;9.326;176.5714;392.0496;0;0;0.2437;1.2223;16114.75;15969.5;8.64;8.33
14;3;16;0.0123;8.475;86.9628;192.9937;0;0;0.1127;1.2272;16641.75;16152.5;31.7;0
14;3;17;0.0032;7.436;5.3468;17.6848;0;0;0.0872;1.2322;17048;16521;55.49;0
14;3;18;0.0023;6.902;0;0;0;0;0.1303;1.2359;16742.75;16369;19.89;13.84
14;3;19;0.0025;6.68;0;0;0;0;0.2442;1.2381;16484.5;16655.75;69.91;0
14;3;20;0.0028;6.582;0;0;0;0;0.5126;1.2396;15809.75;15884.5;172.38;0
14;3;21;0.0042;6.538;0;0;0;0;0.7059;1.2408;14843.5;14899;31.5;16.86
14;3;22;0.0036;6.452;0;0;0;0;0.8588;1.2421;13744.25;13895.5;9.8;32.09
14;3;23;0.0021;6.373;0;0;0;0;0.9643;1.2433;12849.75;12947.5;46.5;16.96
15;3;0;0.0014;6.359;0;0;0;0;0.981;1.2439;9644.5;12093.75;35.18;8.84
15;3;1;0.0247;6.327;0;0;0;0;0.9868;1.2443;9394.75;11655;37.77;7.64
15;3;2;0.15;6.279;0;0;0;0;0.9884;1.2446;9250.25;11454.5;0;15.31
15;3;3;0.3097;6.113;0;0;0;0;0.9932;1.2454;9170.25;11397.5;17.15;13.85
15;3;4;0.457;5.905;0;0;0;0;0.9945;1.2461;9201;11470;34.3;13.28
15;3;5;0.4601;5.806;0.2198;3.1406;0;0;0.9961;1.2459;9593.25;11939;53.91;16.38
15;3;6;0.4167;6.001;14.3107;143.0305;0;0;0.9973;1.2444;10763.75;13187.75;42.2;8.16
15;3;7;0.4136;6.698;32.3284;348.2796;0;0;0.9974;1.2401;12361.75;14793;19.78;6.86
15;3;8;0.4412;7.691;48.6005;526.6525;0;0;0.9969;1.2345;13448;16090.75;0;16.3
15;3;9;0.4016;8.932;83.7707;665.9393;0;0;0.9949;1.2285;13759.75;16553.75;100.47;16.11
15;3;10;0.1415;10.142;154.6987;756.782;0;0;0.9841;1.2234;13664;16564;33.29;0
15;3;11;0.0486;11.263;307.7277;792.8945;0;0;0.9663;1.22;13285.25;16372.5;0;23.63
15;3;12;0.095;12.033;389.1165;771.9409;0;0;0.9614;1.2177;12722.25;15906;0;11.64
15;3;13;0.1214;12.203;393.9584;695.2932;0;0;0.9564;1.2175;12583.5;15720.75;29.76;21.3
15;3;14;0.1115;11.864;289.5552;568.2026;0;0;0.909;1.2189;12624.25;15782.75;57.6;7.26
15;3;15;0.0855;11.183;169.673;399.4517;0;0;0.8007;1.2215;12925;15806.25;63.7;0
15;3;16;0.0622;10.265;67.2254;200.4467;0;0;0.7336;1.2252;13313;15877.75;44.58;16.82
15;3;17;0.0386;9.244;4.5059;20.7801;0;0;0.7197;1.2298;13622;16248.5;42.74;16.84
15;3;18;0.0314;8.594;0;0;0;0;0.7791;1.2339;13358.25;15983.75;29.81;15.1
15;3;19;0.0229;8.134;0;0;0;0;0.7816;1.2372;13091.75;16051.75;53.77;0
15;3;20;0.0193;7.703;0;0;0;0;0.7974;1.2401;12389.25;15298.25;40.47;0
15;3;21;0.0095;7.246;0;0;0;0;0.7978;1.2426;11536.75;14329.75;37.24;16.92
15;3;22;0.0127;6.953;0;0;0;0;0.7556;1.2444;10764;13419.75;0;17.07
15;3;23;0.0219;6.786;0;0;0;0;0.901;1.2459;10025.25;12631.75;59.93;24.14
16;3;0;0.0542;6.71;0;0;0;0;0.9528;1.2467;8931.25;11847.75;19.75;21.52
16;3;1;0.1554;6.706;0;0;0;0;0.9859;1.2471;8636.75;11424.25;0;21.23
16;3;2;0.3089;6.724;0;0;0;0;0.9908;1.2471;8375.75;11147.75;32.67;14.92
16;3;3;0.5154;6.569;0;0;0;0;0.9934;1.2475;8227.75;11005.75;60.22;16.32
16;3;4;0.7777;6.435;0;0;0;0;0.9951;1.2477;8213.25;11019.5;56.05;0
16;3;5;0.8899;6.503;0.2446;4.4614;0;0;0.9943;1.2472;8353.5;11147.75;14.86;8.16
16;3;6;0.8504;6.918;14.7518;150.4843;0;0;0.9918;1.2458;8635.5;11698.25;0;30.97
16;3;7;0.738;7.458;38.25;355.6933;0;0;0.9928;1.2435;9119.25;12492.5;0;3.2
16;3;8;0.5104;8.089;72.7123;533.9909;0;0;0.9882;1.24;9762.5;13438.75;0;-1.49
16;3;9;0.3642;9.106;148.4035;673.2858;0;0;0.9751;1.2349;10227;14249.25;0;14.21
16;3;10;0.2743;10.013;205.1797;764.0779;0;0;0.9736;1.2306;10138.25;14698;44.46;0
16;3;11;0.2472;10.539;227.5428;800.1831;0;0;0.9767;1.2279;9414.75;14764;52.89;0
16;3;12;0.2146;10.893;246.5694;779.2132;0;0;0.9783;1.2256;8803.75;14586;33.69;24.18
16;3;13;0.187;10.998;215.3684;702.5959;0;0;0.9824;1.2238;8718;14333.25;48.4;7.85
16;3;14;0.1498;10.909;179.9672;575.582;0;0;0.9742;1.2229;8959;14170.25;75.73;0
16;3;15;0.0851;10.72;132.5404;406.8265;0;0;0.9646;1.2225;9204.75;14059;44.64;0
16;3;16;0.0294;10.325;57.6482;207.88;0;0;0.9178;1.2228;9330.75;14227.75;37.73;0
16;3;17;0.0144;9.819;4.7096;24.1309;0;0;0.8319;1.224;9985.75;14646.5;35.9;0
16;3;18;0.0087;9.509;0;0;0;0;0.7783;1.225;10063;14594.5;43.95;0
16;3;19;0.0076;9.36;0;0;0;0;0.8333;1.2252;9935.25;14712.75;53.72;0
16;3;20;0.0068;9.271;0;0;0;0;0.8897;1.2248;9515.5;14129.25;48.09;0
16;3;21;0.0066;9.286;0;0;0;0;0.9275;1.2237;8994.25;13392.75;25.91;7.61
16;3;22;0.01;9.282;0;0;0;0;0.9612;1.2226;8530.25;12765;0;23.79
16;3;23;0.0247;9.146;0;0;0;0;0.972;1.2222;8038.25;12055;67.92;0
17;3;0;0.0882;8.874;0;0;0;0;0.9594;1.2224;7676;11488.25;40.36;0
17;3;1;0.2887;8.553;0;0;0;0;0.9576;1.223;7492;11072.25;25.57;13.81
17;3;2;0.6576;8.301;0;0;0;0;0.9819;1.2238;7457.5;10851.25;27.58;22.22
17;3;3;0.8224;7.934;0;0;0;0;0.9465;1.2258;7469.25;10774.5;36.75;7.41
17;3;4;0.665;7.407;0;0;0;0;0.9259;1.2292;7648.75;10667.25;76.78;0
17;3;5;0.3152;6.756;0.6104;6.037;0;0;0.8216;1.2332;7804;10671;147.51;0
17;3;6;0.1128;6.376;51.3662;157.9453;0;0;0.5705;1.237;7956;11007;147.81;5.7
17;3;7;0.0465;6.788;171.8537;363.0767;0;0;0.3555;1.2385;8381;11314.25;112.05;21.1
17;3;8;0.0481;7.445;292.9811;541.3263;0;0;0.3064;1.2382;8920.25;11882.25;43.9;0.46
17;3;9;0.0585;7.953;371.4215;680.5444;0;0;0.3214;1.238;9389.75;12203.5;58.51;19
17;3;10;0.0646;8.285;423.1267;771.3273;0;0;0.3432;1.2382;9634.25;12074.5;0;-42.76
17;3;11;0.0698;8.439;432.4465;807.4065;0;0;0.3878;1.2387;9650.5;12054.5;0;-51.08
17;3;12;0.0923;8.402;399.8868;786.441;0;0;0.4361;1.2395;9814.25;12124.25;0;-50.27
17;3;13;0.1001;8.159;335.914;709.8454;0;0;0.4695;1.2406;9978.5;11875;0;-29.75
17;3;14;0.0852;7.776;252.3602;582.8851;0;0;0.4894;1.2422;9780.75;11665.75;0;19.84
17;3;15;0.0667;7.334;163.5477;414.1759;0;0;0.4584;1.2439;9705.75;11890.75;0;15.9
17;3;16;0.0554;6.713;75.6778;215.3175;0;0;0.4215;1.246;9854;12392.25;8.39;0
17;3;17;0.0289;5.81;6.6637;27.7355;0;0;0.3747;1.2487;9968;13461;54.71;0
17;3;18;0.0198;5.267;0;0;0;0;0.3393;1.2516;9815.5;13996.75;61.78;8.35
17;3;19;0.0259;4.967;0;0;0;0;0.3243;1.254;9757.75;14536.5;107.91;0
17;3;20;0.0895;4.644;0;0;0;0;0.3726;1.2562;9287;14156;49.8;0
17;3;21;0.2464;4.301;0;0;0;0;0.5063;1.2586;8783.75;13442.75;41.29;14.78
17;3;22;0.3609;4.08;0;0;0;0;0.6268;1.2606;8266.75;12731.75;21.24;14.78
17;3;23;0.3083;4.188;0;0;0;0;0.6214;1.2608;7714.25;11929;0;18.32
18;3;0;0.232;4.366;0;0;0;0;0.5318;1.2604;7442.75;11277.75;8.81;17.84
18;3;1;0.1206;4.343;0;0;0;0;0.3983;1.2605;7285.75;10974.25;19.29;0
18;3;2;0.0579;4.195;0;0;0;0;0.3062;1.261;7214.5;10906.25;39.22;0
18;3;3;0.024;4.074;0;0;0;0;0.2987;1.2619;7262.5;10956.75;38.48;8.69
18;3;4;0.016;3.934;0;0;1.00E-04;0;0.3563;1.2636;7371.5;11130.25;40.68;8.69
18;3;5;0.012;3.863;1.4688;7.8658;1.00E-04;0;0.3386;1.2653;7850.75;11561.25;49.45;8.37
18;3;6;0.0094;4.341;63.9916;165.3772;0;0;0.2714;1.2663;8903.25;12835.5;30.01;22.92
18;3;7;0.0127;5.646;198.3152;370.4404;0;0;0.1741;1.2645;10386.5;14339.75;43.84;23.64
18;3;8;0.0179;6.891;337.9671;548.5946;0;0;0.1532;1.2616;11402.5;15169;31.5;0
18;3;9;0.015;7.684;436.8897;687.7573;0;0;0.173;1.2606;11714.75;15012.25;0;-30.6
18;3;10;0.0217;8.225;498.2439;778.5184;0;0;0.1757;1.26;11427.75;14805.5;26.36;7.21
18;3;11;0.0309;8.558;527.5686;814.6188;0;0;0.1683;1.2597;10567.5;14675.5;55.08;7.45
18;3;12;0.0255;8.719;518.3445;793.6441;0;0;0.1416;1.2596;9822.25;14398.25;49.38;18.07
18;3;13;0.0193;8.724;480.2437;717.0682;0;0;0.1239;1.2598;10100.25;14486.5;27.28;15.09
18;3;14;0.0102;8.447;377.921;590.129;0;0;0.151;1.2605;10195.75;14416.5;0;29.75
18;3;15;0.0034;7.888;240.3704;421.5202;0;0;0.1614;1.262;10412;14544.25;0;10.39
18;3;16;0.0015;6.987;112.9356;222.7288;0;0;0.1081;1.2644;10919.75;14901.75;0;-17.38
18;3;17;0.0013;4.919;11.6818;31.5909;0;0;0.0874;1.2678;11689.5;15512.5;29.51;15.6
18;3;18;7.00E-04;3.753;0;0;0;0;0.0745;1.2711;11812;15485;21.77;27.25
18;3;19;7.00E-04;3.252;0;0;0;0;0.0791;1.2735;12090;16069;43.49;8.16
18;3;20;7.00E-04;2.917;0;0;0;0;0.0917;1.2754;11717;15504.5;67.13;20.5
18;3;21;0.0012;2.67;0;0;0;0;0.1062;1.277;11088.5;14571;32.29;25.07
18;3;22;0.001;2.419;0;0;0;0;0.1086;1.2785;10353.5;13580.25;44.67;22.45
18;3;23;6.00E-04;2.2;0;0;0;0;0.0964;1.2798;9684.75;12679.75;56.89;8.28
19;3;0;5.00E-04;1.899;0;0;0;0;0.0617;1.2811;9159.75;11891;27.91;0
19;3;1;3.00E-04;1.476;0;0;0;0;0.0288;1.2825;8947.5;11496.25;24.63;8.76
19;3;2;2.00E-04;1.02;0;0;0;0;0.0302;1.2841;8789.75;11424.25;25.26;7.96
19;3;3;3.00E-04;0.668;0;0;0;0;0.0454;1.286;8693.5;11415;33.06;0
19;3;4;2.00E-04;0.38;0;0;0;0;0.0784;1.2881;8706.25;11555.5;28.67;0
19;3;5;5.00E-04;0.208;3.0787;9.9483;1.00E-04;0;0.1435;1.2903;8930.5;12011.5;47.02;16.08
19;3;6;7.00E-04;1.689;84.5062;172.8054;2.00E-04;0;0.2091;1.2921;9927;13316.25;35.6;16.33
19;3;7;8.00E-04;3.885;221.8959;377.7646;0;0;0.1416;1.2911;11448.75;14708;8.34;7.49
19;3;8;8.00E-04;6.028;374.2002;555.8302;0;0;0.0907;1.2834;12290.75;15305.5;0;21.17
19;3;9;9.00E-04;8.011;487.2366;694.9759;0;0;0.0666;1.2756;12215.25;15085.75;0;5.92
19;3;10;0.0013;9.249;566.5474;785.665;0;0;0.0756;1.2708;11541.75;14543.25;9.59;20.57
19;3;11;0.0019;10.07;583.3098;821.6977;0;0;0.1121;1.2672;10983.25;13951.25;0;21.27
19;3;12;0.0046;10.473;532.7306;800.7729;0;0;0.1631;1.2645;10446.5;13475.75;0;-1.23
19;3;13;0.0042;10.57;439.311;724.2443;0;0;0.2054;1.2624;10352.5;13681.75;8.37;6.17
19;3;14;0.0022;10.545;345.6379;597.3516;0;0;0.186;1.261;10437.5;14020;18.61;0
19;3;15;0.0011;10.365;245.9247;428.8179;0;0;0.2123;1.2604;10674.25;14307;0;10.05
19;3;16;4.00E-04;9.47;109.3265;230.1098;0;0;0.2836;1.261;11306.25;14623.5;8.18;-20.66
19;3;17;3.00E-04;7.634;11.6062;35.7002;0;0;0.459;1.2629;12064.25;15268.25;16.54;-14.35
19;3;18;3.00E-04;6.844;0;0;0;0;0.6992;1.2653;12033.25;15276.75;17.74;23.82
19;3;19;1.00E-04;6.19;0;0;0;0;0.8463;1.2674;12094.75;15848.25;32.82;0
19;3;20;1.00E-04;5.619;0;0;0;0;0.62;1.2696;11593;15325.75;17.77;16.25
19;3;21;2.00E-04;5.063;0;0;0;0;0.455;1.2719;10929.75;14445;17.36;31.44
19;3;22;4.00E-04;4.7;0;0;0;0;0.3499;1.2745;10179.5;13458.75;8.18;22.86
19;3;23;9.00E-04;4.312;0;0;0;0;0.2254;1.2773;9495;12576.75;34.41;15.5
20;3;0;0.0014;4.309;0;0;0;0;0.3519;1.2796;9308.75;11737.25;37.34;20.68
20;3;1;0.0023;4.367;0;0;0;0;0.5511;1.2811;9048.25;11301.5;9.05;12.46
20;3;2;0.0053;4.499;0;0;0;0;0.735;1.2822;8858.75;11214;22.18;27.09
20;3;3;0.0099;4.716;0;0;0;0;0.7531;1.2833;8758.5;11230;0;21.01
20;3;4;0.0101;4.783;0;0;0;0;0.7272;1.2842;8835;11372;16.54;7.7
20;3;5;0.0072;4.876;1.8144;12.2841;0;0;0.7973;1.285;9197.5;11853.75;29.14;0
20;3;6;0.0076;5.403;42.4687;180.2156;0;0;0.9204;1.2854;10237.25;13103.5;41.24;24.18
20;3;7;0.0082;6.272;99.9883;385.0699;0;0;0.9776;1.2833;11771.75;14676.75;28.21;18.44
20;3;8;0.0057;7.429;159.1581;563.1037;0;0;0.9774;1.2789;12702;15667.25;8.87;16.46
20;3;9;0.0039;8.928;227.6165;702.1234;0;0;0.9652;1.2726;12766.5;15817.25;41.1;0
20;3;10;0.0034;10.304;293.3625;792.7285;0;0;0.9075;1.2668;12435;15668.25;62.37;0
20;3;11;0.0037;11.416;358.5795;828.82;0;0;0.8124;1.2623;12194.75;15649.5;37.85;0
20;3;12;0.0055;12.041;360.3644;807.8626;0;0;0.8684;1.2593;12112.5;15339.25;22.29;0
20;3;13;0.0074;12.123;276.3157;731.3957;0;0;0.9424;1.2577;12104.5;15283.5;0;15.62
20;3;14;0.01;11.949;202.2635;604.5767;0;0;0.958;1.2574;12095.5;15178.25;18.92;15.89
20;3;15;0.0054;11.61;137.4249;436.101;0;0;0.9586;1.2581;12201.5;15153;11.29;16.49
20;3;16;0.0025;10.852;68.4695;237.4882;0;0;0.9534;1.2595;12495;15406.75;34.32;0
20;3;17;0.0016;9.364;8.9105;40.0569;0;0;0.961;1.2616;12924.75;15938.25;55.11;8.19
20;3;18;9.00E-04;8.602;0;0;0;0;0.962;1.2641;12618.25;15635.25;31.98;0
20;3;19;8.00E-04;8.172;0;0;0;0;0.9576;1.2664;12545;15868;23.38;0
20;3;20;8.00E-04;7.727;0;0;0;0;0.9478;1.2685;12030.5;15285.5;18.15;13.26
20;3;21;9.00E-04;7.266;0;0;0;0;0.9344;1.2705;11368.75;14435.25;9.6;22.76
20;3;22;9.00E-04;6.877;0;0;0;0;0.9319;1.2724;10507;13446.5;21.02;14.93
20;3;23;0.0017;6.579;0;0;0;0;0.9454;1.274;9862.5;12582.5;19.01;23.38
21;3;0;0.0028;6.38;0;0;0;0;0.954;1.2753;9343.25;11782.5;21.69;18.09
21;3;1;0.004;6.174;0;0;0;0;0.9574;1.2765;9132.25;11338;28.88;15.16
21;3;2;0.0052;6.02;0;0;0;0;0.9667;1.2778;9025.25;11191.75;36.07;14.77
21;3;3;0.0061;6.01;0;0;0;0;0.962;1.2789;9049.5;11199.5;0;28.73
21;3;4;0.0078;6.075;0;0;0;0;0.9617;1.2804;9174.5;11336.25;0;23.33
21;3;5;0.0093;6.045;2.3398;14.8697;0;0;0.9503;1.2823;9505;11797;40.27;0
21;3;6;0.0081;6.614;41.0205;187.5926;0;0;0.9182;1.2835;10503.75;13058.25;37.33;23.19
21;3;7;0.0065;7.386;114.1003;392.3499;0;0;0.8073;1.2822;11925.75;14543.75;24.06;-17.72
21;3;8;0.005;8.674;224.3569;570.2805;0;0;0.5876;1.2777;12897.25;15399.5;8.47;26.91
21;3;9;0.004;10.454;366.0578;709.2131;0;0;0.3723;1.2705;13027;15501.25;41.08;7.25
21;3;10;0.0039;11.678;450.812;799.8058;0;0;0.3601;1.2655;12722.75;15268.25;8.13;0
21;3;11;0.0033;12.377;486.6511;835.8683;0;0;0.3666;1.2623;12291.5;15106.25;50.03;7.83
21;3;12;0.0028;12.741;460.9087;814.9338;0;0;0.3958;1.2601;11773;14879.5;37.84;0
21;3;13;0.0023;12.868;410.2037;738.4429;0;0;0.5154;1.2586;11639;14706;37.65;0
21;3;14;0.002;12.725;323.7088;611.7174;0;0;0.6683;1.2579;11583.75;14596;36.15;19.52
21;3;15;0.0019;12.284;211.0391;443.338;0;0;0.7961;1.2581;11932.25;14746.75;27.53;7.81
21;3;16;0.0025;11.309;92.2479;244.8376;0;0;0.8282;1.2599;12366;15187;79.01;0
21;3;17;0.0037;9.28;11.0045;44.6594;0;0;0.7779;1.2634;12829.75;15811;64.41;0
21;3;18;0.0047;8.173;0;0;0;0;0.7255;1.2678;12545;15660.25;36.25;5.46
21;3;19;0.005;7.629;0;0;0;0;0.6615;1.2713;12616.5;16029.25;34.64;0
21;3;20;0.0047;7.177;0;0;0;0;0.5901;1.2737;12096.5;15454;46.04;0
21;3;21;0.0033;6.819;0;0;0;0;0.5259;1.2751;11280.25;14466.75;66.06;8.01
21;3;22;0.0018;6.512;0;0;0;0;0.525;1.2758;10372.25;13451.75;17.58;16.08
21;3;23;0.0016;6.268;0;0;0;0;0.6776;1.2767;9681.75;12571.75;21.62;24.12
22;3;0;0.0024;6.084;0;0;0;0;0.8927;1.2778;9202.75;11784.25;8.99;28.2
22;3;1;0.0045;6.08;0;0;0;0;0.9708;1.2792;8925.75;11294.5;17.98;21.52
22;3;2;0.0079;6.176;0;0;0;0;0.9877;1.2807;8802.75;11172.5;0;15.44
22;3;3;0.011;6.203;0;0;0;0;0.9911;1.2821;8837;11188.5;0;24.39
22;3;4;0.0122;5.996;0;0;0;0;0.9911;1.2834;8992;11306;33.2;8
22;3;5;0.0117;5.752;2.3912;17.7045;0;0;0.9857;1.2847;9535.75;11685.25;27.05;0
22;3;6;0.0097;5.924;41.264;194.9592;0;0;0.9787;1.2852;10637.5;12967;25.59;7.84
22;3;7;0.0066;6.71;121.595;399.5885;0;0;0.9245;1.2831;12125;14576.25;44.7;0
22;3;8;0.0038;8.311;256.7618;577.4118;0;0;0.7884;1.2766;13183;15612.25;62.76;0
22;3;9;0.0021;10.411;410.6368;716.3064;0;0;0.5908;1.2673;13409.25;15688.75;80.8;0
22;3;10;9.00E-04;12.806;547.5269;806.8166;0;0;0.5012;1.2558;13204.5;15146.75;48.77;0
22;3;11;6.00E-04;14.75;609.2805;842.841;0;0;0.5124;1.2456;12780;14212.25;16.66;8.19
22;3;12;4.00E-04;15.911;597.3218;821.9093;0;0;0.5358;1.2385;12262.5;13232.25;18.39;22.7
22;3;13;4.00E-04;16.463;537.5548;745.4609;0;0;0.568;1.2337;12028.75;12960.75;17.07;29.06
22;3;14;6.00E-04;16.549;434.1349;618.8089;0;0;0.6125;1.2307;12033.5;12993.75;8.16;8.75
22;3;15;7.00E-04;16.057;296.0898;450.5507;0;0;0.5196;1.2299;12284.25;13240;18.39;0
22;3;16;9.00E-04;14.374;142.7147;252.1506;0;0;0.3645;1.232;12622.75;13759;34.62;18.38
22;3;17;9.00E-04;11.373;19.7311;49.5052;0;0;0.3619;1.2365;12991;14643;63.5;0
22;3;18;0.001;9.638;0;0;0;0;0.5233;1.2436;12682.75;14914.5;45.92;7.44
22;3;19;0.0011;8.382;0;0;0;0;0.6096;1.2523;12517.75;15298.5;25.83;14.39
22;3;20;0.0019;7.249;0;0;0;0;0.6261;1.2611;11882;14748.25;23.73;7.25
22;3;21;0.003;6.544;0;0;0;0;0.7278;1.2682;11048;13830;19.87;27.72
22;3;22;0.0048;6.22;0;0;0;0;0.8901;1.2732;10231.25;12993.5;16.05;29.31
22;3;23;0.0087;6.043;0;0;0;0;0.9763;1.2763;9509.25;12252.5;0;21.63
23;3;0;0.0125;5.879;0;0;0;0;0.9893;1.2777;8812.75;11586;0;7.11
23;3;1;0.0159;5.917;0;0;0;0;0.9928;1.2782;8564;11071.5;34.8;15.09
23;3;2;0.0175;6.061;0;0;0;0;0.9946;1.2782;8381;10891.25;18.01;28.95
23;3;3;0.016;6.208;0;0;0;0;0.9945;1.2778;8337.5;10845.5;40.71;6.76
23;3;4;0.0141;6.371;0;0;0;0;0.9831;1.2766;8388.5;10846.5;34.62;0
23;3;5;0.0134;6.538;1.7777;20.7878;0;0;0.9519;1.2755;8454;10986.75;38.87;0
23;3;6;0.0123;7.075;30.6997;202.3084;0;0;0.9296;1.2744;8703;11392.75;27.97;0
23;3;7;0.0085;7.867;82.8092;406.8175;0;0;0.9273;1.2725;9234.5;12026;30.82;0
23;3;8;0.0047;8.986;174.2877;584.464;0;0;0.9562;1.2687;9867.5;12931.5;55.86;0
23;3;9;0.0062;10.268;269.0369;723.3059;0;0;0.9727;1.2642;10289.25;13658;52.32;0
23;3;10;0.0096;11.175;330.8113;813.7617;0;0;0.9669;1.2612;10256.25;13794.75;48.16;0
23;3;11;0.0085;11.648;372.978;849.7583;0;0;0.9604;1.2599;9701.25;13660;69.44;0
23;3;12;0.0081;11.777;370.3674;828.8216;0;0;0.9589;1.2596;9217.75;13406.25;53.6;6.79
23;3;13;0.0084;11.613;325.6047;752.4738;0;0;0.9626;1.2602;9065.75;12866.5;0;-77.31
23;3;14;0.005;11.228;259.8469;625.9004;0;0;0.9597;1.2615;9150.25;12528.25;0;14.43
23;3;15;0.0029;10.558;177.2562;457.7176;0;0;0.9493;1.2636;9263.25;12447;16.05;28.5
23;3;16;0.0018;9.542;85.8583;259.4521;0;0;0.9324;1.2667;9385;12647.25;0;24.83
23;3;17;0.0011;7.981;14.7082;54.5961;0;0;0.928;1.2708;9894;13358.25;23.05;21.61
23;3;18;8.00E-04;6.838;0;0;0;0;0.9444;1.2751;9849.25;13637.75;28.55;14.05
23;3;19;6.00E-04;6.199;0;0;0;0;0.9648;1.2785;9801.5;14065.5;33.07;0
23;3;20;3.00E-04;5.606;0;0;0;0;0.9649;1.2808;9408.75;13682;19.28;7.75
23;3;21;2.00E-04;5.018;0;0;0;0;0.9656;1.2825;8893;13026.25;27.83;6.76
23;3;22;2.00E-04;4.466;0;0;0;0;0.9599;1.2838;8445.25;12399.5;0;21.56
23;3;23;2.00E-04;3.943;0;0;0;0;0.9565;1.2849;7903.75;11741;0;19.75
24;3;0;3.00E-04;3.449;0;0;0;0;0.9569;1.2858;7529;11128.5;0;2.94
24;3;1;4.00E-04;3.144;0;0;0;0;0.9612;1.2868;7347.25;10693.75;0;11.88
24;3;2;9.00E-04;3.134;0;0;0;0;0.9595;1.2882;7293.75;10565;23.52;15.28
24;3;3;0.0014;3.226;0;0;0;0;0.9191;1.2893;7309.75;10557.25;0;13.86
24;3;4;0.0019;3.312;0;0;0;0;0.8956;1.2903;7502.25;10569.25;0;15.22
24;3;5;0.0031;3.29;5.4246;24.1161;0;0;0.8925;1.2918;7727.25;10676.25;0;0
24;3;6;0.0037;3.769;64.3536;209.6136;0;0;0.8881;1.2925;7961.5;10784.5;0;24.81
24;3;7;0.0021;4.738;155.9572;413.9936;0;0;0.8447;1.2903;8305.5;10898.75;0;22.48
24;3;8;2.00E-04;6.34;287.6971;591.5598;0;0;0.7942;1.284;8784.5;11059.75;0;3.09
24;3;9;0;8.161;489.3654;730.2547;0;0;0.7199;1.277;9078.75;11366.75;0;16.84
24;3;10;0;9.497;601.344;820.6523;0;0;0.4468;1.2715;9068.25;11431.5;20.14;29.31
24;3;11;0;10.212;649.8947;856.6023;0;0;0.1899;1.2682;8946.25;11141.25;0;19.39
24;3;12;0;10.593;638.6074;835.7146;0;0;0.05;1.2655;9012.25;10883.25;0;23.48
24;3;13;0;10.674;572.8292;759.3967;0;0;0.0071;1.2635;9002.5;10513.75;0;-68.96
24;3;14;0;10.434;461.8834;632.9052;0;0;9.00E-04;1.2626;8762.75;10316.5;0;-69.98
24;3;15;0;9.824;317.8767;464.8374;0;0;0.0015;1.2631;8839.75;10444;0;4.45
